"Name","Directory","Length","LastWriteTime"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\charset_normalizer\cli\__pycache__","14340","2025-08-27 7:24:46 PM"
"models.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\charset_normalizer\__pycache__","17070","2025-08-27 7:24:53 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\charset_normalizer\__pycache__","302","2025-08-27 7:24:48 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda","165","2025-03-26 11:39:32 PM"
"main.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","3176","2025-03-26 11:39:32 PM"
"main_clean.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","12135","2025-03-26 11:39:32 PM"
"main_commands.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","1120","2025-03-26 11:39:32 PM"
"main_compare.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","4353","2025-03-26 11:39:32 PM"
"main_config.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","27025","2025-03-26 11:39:32 PM"
"main_create.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","4699","2025-03-26 11:39:32 PM"
"main_env.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","1185","2025-03-26 11:39:32 PM"
"main_env_config.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","1167","2025-03-26 11:39:32 PM"
"main_env_create.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","6310","2025-03-26 11:39:32 PM"
"main_env_list.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","1103","2025-03-26 11:39:32 PM"
"main_env_remove.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","1739","2025-03-26 11:39:32 PM"
"main_env_update.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","5181","2025-03-26 11:39:32 PM"
"main_env_vars.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","4623","2025-03-26 11:39:32 PM"
"main_export.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","3447","2025-03-26 11:39:32 PM"
"main_info.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","16937","2025-03-26 11:39:32 PM"
"main_init.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","5241","2025-03-26 11:39:32 PM"
"main_install.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","4685","2025-03-26 11:39:32 PM"
"main_list.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","9240","2025-03-26 11:39:32 PM"
"main_mock_activate.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","893","2025-03-26 11:39:32 PM"
"main_mock_deactivate.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","823","2025-03-26 11:39:32 PM"
"main_notices.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","1666","2025-03-26 11:39:32 PM"
"main_package.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","8558","2025-03-26 11:39:32 PM"
"main_pip.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","872","2025-03-26 11:39:32 PM"
"main_remove.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","7577","2025-03-26 11:39:32 PM"
"main_rename.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","5157","2025-03-26 11:39:32 PM"
"main_run.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","4002","2025-03-26 11:39:32 PM"
"main_search.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","10680","2025-03-26 11:39:32 PM"
"main_update.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli","3124","2025-03-26 11:39:32 PM"
"main.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","4005","2025-03-26 11:39:41 PM"
"main_clean.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","15051","2025-03-26 11:39:41 PM"
"main_commands.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","1400","2025-03-26 11:39:41 PM"
"main_compare.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","5753","2025-03-26 11:39:41 PM"
"main_config.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","29534","2025-03-26 11:39:42 PM"
"main_create.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","5183","2025-03-26 11:39:41 PM"
"main_env.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","1649","2025-03-26 11:39:41 PM"
"main_env_config.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","1552","2025-03-26 11:39:41 PM"
"main_env_create.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","6957","2025-03-26 11:39:42 PM"
"main_env_list.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","1214","2025-03-26 11:39:41 PM"
"main_env_remove.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","2052","2025-03-26 11:39:41 PM"
"main_env_update.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","5203","2025-03-26 11:39:41 PM"
"main_env_vars.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","5548","2025-03-26 11:39:41 PM"
"main_export.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","3913","2025-03-26 11:39:41 PM"
"main_info.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","24121","2025-03-26 11:39:41 PM"
"main_init.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","5475","2025-03-26 11:39:41 PM"
"main_install.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","4954","2025-03-26 11:39:41 PM"
"main_list.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","10939","2025-03-26 11:39:41 PM"
"main_mock_activate.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","1320","2025-03-26 11:39:41 PM"
"main_mock_deactivate.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","1193","2025-03-26 11:39:41 PM"
"main_notices.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","2167","2025-03-26 11:39:41 PM"
"main_package.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","12821","2025-03-26 11:39:42 PM"
"main_pip.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","1215","2025-03-26 11:39:41 PM"
"main_remove.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","8248","2025-03-26 11:39:41 PM"
"main_rename.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","6519","2025-03-26 11:39:41 PM"
"main_run.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","4806","2025-03-26 11:39:41 PM"
"main_search.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","12352","2025-03-26 11:39:41 PM"
"main_update.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\cli\__pycache__","3413","2025-03-26 11:39:41 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda\__pycache__","306","2025-03-26 11:39:41 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda_package_handling","60","2025-01-08 9:13:20 AM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\conda_package_handling\__pycache__","268","2025-08-27 7:24:50 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\distro","64","2024-12-20 4:25:52 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\distro\__pycache__","235","2025-08-27 7:24:59 PM"
"main.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\menuinst\_legacy","693","2024-11-09 5:12:35 AM"
"main.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\menuinst\_legacy\__pycache__","1360","2024-11-09 5:12:37 AM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip","854","2025-05-03 1:26:18 AM"
"main.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_internal","340","2025-05-03 1:26:18 AM"
"main.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_internal\cli","2816","2025-05-03 1:26:18 AM"
"main_parser.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_internal\cli","4337","2025-05-03 1:26:18 AM"
"main.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_internal\cli\__pycache__","2249","2025-08-27 7:25:01 PM"
"main_parser.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_internal\cli\__pycache__","4855","2025-08-27 7:24:48 PM"
"main.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_internal\__pycache__","624","2025-08-27 7:24:54 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\certifi","255","2025-05-03 1:26:18 AM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\certifi\__pycache__","600","2025-08-27 7:24:58 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\dependency_groups","1709","2025-05-03 1:26:18 AM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__","2638","2025-08-27 7:25:01 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\distro","64","2025-05-03 1:26:18 AM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\distro\__pycache__","247","2025-08-27 7:24:55 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\platformdirs","1505","2025-05-03 1:26:18 AM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\platformdirs\__pycache__","1903","2025-08-27 7:24:50 PM"
"modeline.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\pygments","1005","2025-05-03 1:26:18 AM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\pygments","353","2025-05-03 1:26:18 AM"
"modeline.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\pygments\__pycache__","1515","2025-08-27 7:24:59 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\pygments\__pycache__","690","2025-08-27 7:25:00 PM"
"models.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\requests","35483","2025-05-03 1:26:18 AM"
"models.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\requests\__pycache__","35384","2025-08-27 7:24:55 PM"
"constrain.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\rich","1288","2025-05-03 1:26:18 AM"
"containers.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\rich","5502","2025-05-03 1:26:18 AM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\rich","8477","2025-05-03 1:26:18 AM"
"constrain.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\rich\__pycache__","2214","2025-08-27 7:24:53 PM"
"containers.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\rich\__pycache__","9166","2025-08-27 7:25:00 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\rich\__pycache__","10248","2025-08-27 7:24:48 PM"
"wait.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\urllib3\util","5403","2025-05-03 1:26:18 AM"
"wait.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__","4359","2025-08-27 7:24:54 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pip\__pycache__","795","2025-08-27 7:24:50 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\platformdirs","1493","2025-05-08 9:20:38 AM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\platformdirs\__pycache__","1879","2025-08-27 7:24:59 PM"
"aio.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pycparser\utils\fake_libc_include","55","2024-12-02 10:16:26 PM"
"wait.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\pycparser\utils\fake_libc_include\sys","55","2024-12-02 10:16:26 PM"
"models.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\requests","35418","2024-12-03 4:12:03 AM"
"models.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\requests\__pycache__","35300","2025-08-27 7:24:59 PM"
"main.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\ruamel\yaml","56355","2025-01-07 6:11:09 AM"
"main.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\ruamel\yaml\__pycache__","68347","2025-01-07 6:11:11 AM"
"automain.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\setuptools\_vendor\autocommand","2076","2025-04-30 1:40:44 PM"
"automain.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\setuptools\_vendor\autocommand\__pycache__","1819","2025-08-27 7:24:50 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\setuptools\_vendor\backports\tarfile","59","2025-04-30 1:40:44 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\setuptools\_vendor\backports\tarfile\__pycache__","261","2025-08-27 7:24:55 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\setuptools\_vendor\platformdirs","1493","2025-04-30 1:40:44 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\setuptools\_vendor\platformdirs\__pycache__","1898","2025-08-27 7:24:54 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\setuptools\_vendor\wheel","455","2025-04-30 1:40:44 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\setuptools\_vendor\wheel\__pycache__","965","2025-08-27 7:24:51 PM"
"_main.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\tqdm","283","2024-12-31 11:11:11 AM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\tqdm","30","2024-12-31 11:11:11 AM"
"_main.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\tqdm\__pycache__","433","2025-08-27 7:24:46 PM"
"__main__.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\tqdm\__pycache__","185","2025-08-27 7:24:57 PM"
"wait.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\urllib3\util","4423","2025-04-10 6:21:43 PM"
"wait.cpython-312.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\Lib\site-packages\urllib3\util\__pycache__","3390","2025-08-27 7:24:59 PM"
